회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2023,안양신기초등학교,1인수의,물품,2023 디지털 창의역량교육 실천학교 운영을 위한 에듀테크 도구 구입 비용...,2023-06-22,151800,후니테크,에듀테크
2023,안양신기초등학교,1인수의,물품,2023 디지털 창의역량교육 에듀테크 도구 구입 비용 지출 (추가),2023-06-22,964800,(주)미리디,에듀테크
2023,동성중학교,1인수의,물품,[전학공]AI에듀테크 물품 구입,2023-06-22,145600,주식회사 지마켓,에듀테크
2023,별내중학교,1인수의,물품,체육교과 에듀테크 활용 수업물품 구입,2023-06-22,763000,유비스랩,에듀테크
2023,갈월중학교,1인수의,물품,[시]에듀테크 직무연수 교재 구입,2023-06-22,372600,예스이십사 주식회사,에듀테크
2023,마지초등학교,1인수의,물품,2학년 에듀테크 기반 수업 운영물품 구입,2023-06-22,611760,"(주)이베이코리아(G마켓, 옥션)",에듀테크
2023,전곡중학교,1인수의,물품,에듀테크 기반 수업 프로그램 구입,2023-06-22,14900,미리캔버스,에듀테크
2023,백마초등학교,1인수의,용역,[원인]에듀테크기반 교육운영을 위한 프로그램 구입 수수료 (패들렛),2023-06-21,2580,padlet,에듀테크
2023,덕소중학교,1인수의,물품,기술가정 에듀테크 활용 수업 관련 실습재료(크롬북용 유선 마우스) 구입,2023-06-21,314500,11번가 주식회사,에듀테크
2023,안곡고등학교,1인수의,물품,2023학년도 전문적학습공동체(에듀테크) 활동 운영 물품 구입,2023-06-21,802950,11번가 주식회사,에듀테크
2023,위례중앙초등학교,1인수의,물품,디지털 창의역량교육 실천학교 업무 협의회 및 에듀테크 활용 연수 경비 ...,2023-06-21,225000,북호두 송파위례점,에듀테크
2023,장평초등학교,1인수의,물품,2023학년도 6월 에듀테크 기반 자기주도학습대회 물품 구입비 지급,2023-06-21,63000,아이토빅,에듀테크
2023,정발초등학교,1인수의,물품,2023 미래교육 에듀테크 플랫폼 구입,2023-06-21,865140,패들렛(padlet),에듀테크
2023,효천초등학교,1인수의,물품,에듀테크 교육 교구 구입(보관함),2023-06-20,140000,(주)로보메이션,에듀테크
2023,충의중학교,1인수의,물품,[미래교육지구 에듀테크미래교육] 미래형 에듀테크 융합 수업참여학생 ...,2023-06-20,182470,주식회사 지마켓,에듀테크
2023,효천초등학교,1인수의,물품,에듀테크 교육 교구 구입(햄스터로봇),2023-06-20,4850000,삼성토탈오에이시스템 주식회사,에듀테크
2023,서천고등학교,1인수의,물품,[꿈찾아드림]에듀테크용 VR 카드보드 제작 키트 구입(시보조),2023-06-20,248000,11번가(주),에듀테크
2023,서천고등학교,1인수의,물품,에듀테크용 VR 카드보드 제작 키트 구입,2023-06-20,132000,11번가(주),에듀테크
2023,창의고등학교,1인수의,물품,에듀테크 활용 보드게임 Small Class 재료 구입(보드게임),2023-06-20,203500,주식회사 지마켓,에듀테크
2023,위례고등학교,1인수의,물품,[고교학력향상사업] 에듀테크 활용 학력향상 프로그램 1학기 평가회,2023-06-20,87700,이마트 트레이더스,에듀테크
2023,위례중앙초등학교,1인수의,물품,디지털 창의역량교육 실천학교 업무 협의회 및 에듀테크 활용 연수 경비 ...,2023-06-19,87340,이마트 트레이더스 위례점,에듀테크
2023,솔터초등학교,1인수의,물품,2023 교육과정 특성화 지원 만화그리기 에듀테크 콘텐츠 구입(AI투닝),2023-06-19,4000000,주식회사 툰스퀘어,에듀테크
2023,한산초등학교,1인수의,물품,2023 6월 고양 미래형 에듀테크 연수협의회 다과 구입,2023-06-19,98000,파주영의정떡집,에듀테크
2023,의정부청룡초등학교,1인수의,물품,(카드)2023학년도 미래교육협력지구사업 에듀테크미래교육 운영을 위한 ...,2023-06-19,110950,11번가,에듀테크
2023,흥천중학교,1인수의,물품,(시비-미래협력) 라즈베리 파이를 활용한 에듀테크 수업 재료 구입비 지급,2023-06-19,1649500,패밀리 레트로,에듀테크
2023,의정부공업고등학교,1인수의,물품,(시보조)[미래교육협력지구] 에듀테크미래교육 관련 소프트웨어 구입,2023-06-19,160800,(주)미리디,에듀테크
2023,금암초등학교,1인수의,물품,에듀테크 수업 관련 기자재 라벨링 물품 구입,2023-06-19,81600,(주)아이스크림미디어,에듀테크
2023,능곡고등학교,1인수의,물품,[학교자율과제]에듀테크 기반 신체활동 프로그램 물품 구입,2023-06-19,120000,두배로마트(덕양점),에듀테크
2023,강선초등학교,1인수의,물품,(미래형교과서) 에듀테크 관련 도서 및 젠더 구입,2023-06-19,433890,예스이십사(주),에듀테크
2023,모현중학교,1인수의,물품,에듀테크활용교육을 위한 프로그램 구입,2023-06-19,49000,리아모어소프트,에듀테크
2023,도제원초등학교,1인수의,물품,미래형 교과서 운영을 위한 에듀테크 앱(퀴즈앤) 구입비 지급,2023-06-16,1980000,주식회사 소프트앤,에듀테크
2023,화정중학교,1인수의,물품,(학교자율과제) 미래형 교수학습개발 지원비(에듀테크) 정보보안필름 구입,2023-06-16,642200,이베이코리아유한책임회사,에듀테크
2023,목암초등학교,1인수의,물품,2023 에듀테크 기반 미래교육 프로젝트 운영교 관련 도서 구입,2023-06-16,180000,예스이십사(주),에듀테크
2023,위례고등학교,1인수의,물품,[고교학력향상사업] 에듀테크 활용 학력향상 프로그램 1학기 평가회,2023-06-16,179770,쿠팡(주),에듀테크
2023,가현초등학교,1인수의,물품,<카>2023학년도 원격연수 참여 및 에듀테크 활용 수업을 위한 웹캠 구입,2023-06-16,75080,"이베이코리아(지마켓,옥션)",에듀테크
2023,운중중학교,1인수의,물품,[[자율]에듀테크활용 예술교육을 위한 악기 구입,2023-06-16,4482000,오케이뮤직 주식회사,에듀테크
2023,세마초등학교,1인수의,물품,2023학년도 학생 맞춤형교육활동(에듀테크) 운영 물품 구매(6학년),2023-06-16,612600,팝콘에듀,에듀테크
2023,화창초등학교,1인수의,물품,2023년 AI활용 맞춤형 교육 시범학교 에듀테크 구입,2023-06-16,4000000,주식회사 다즐에듀,에듀테크
2023,안양신기초등학교,1인수의,물품,(카드) 2023 디지털 창의역량교육 실천학교 운영을 위한 에듀테크 비용 지출,2023-06-16,1211460,패들렛(padlet),에듀테크
2023,녹양중학교,1인수의,물품,에듀테크 미래교육 패들렛 프로그램 카드 대금 지급,2023-06-16,1045110,패들렛,에듀테크
2023,충의중학교,1인수의,물품,[미래교육]에듀테크기반 교육활동 물품 구입,2023-06-15,111600,주식회사 지마켓,에듀테크
2023,충의중학교,1인수의,물품,[자유학기][미래교육협력지구-에듀테크미래교육] 학생활동 지원을 위한 ...,2023-06-15,198800,주식회사 지마켓,에듀테크
2023,해밀초등학교,1인수의,물품,2023 해밀초등학교 에듀테크 활용 역량 강화연수 장비 대여료 지출,2023-06-15,360000,케이씨글로벌(주),에듀테크
2023,당정중학교,1인수의,물품,2023 미래형 교과서 선도학교 운영 관련 에듀테크 구입(씽크와이즈),2023-06-15,165000,(주)심테크시스템,에듀테크
2023,송운중학교,1인수의,물품,2023학년도 에듀테크 기자재(VR) 구매,2023-06-15,2190000,주식회사 온리원,에듀테크
2023,풍산중학교,1인수의,물품,[시보조]2023학년도 에듀테크 전문적 학습공동체 운영비 2차 지급,2023-06-15,109420,지마켓,에듀테크
2023,상일고등학교,1인수의,물품,AI 활용 교육 에듀테크 프로그램(Notion AI)구입,2023-06-14,96000,주식회사 나래넷츠,에듀테크
2023,일산고등학교,1인수의,물품,[전문적학습공동체] 2023학년도 뷰티디자인과 에듀테크 활용 교구 구입,2023-06-14,84570,쿠팡(주),에듀테크
2023,불곡초등학교,1인수의,물품,2023학년도 6학년 다빛 에듀테크 미래역량키움 로봇제어 활동 수업 물품 ...,2023-06-14,129400,쿠팡(주),에듀테크
2023,경은학교,1인수의,물품,2023학년도 학급 에듀테크 기자재 구입,2023-06-14,1288600,토리몰,에듀테크
2023,호암초등학교,1인수의,물품,[에듀테크 미래교육]2023학년도 1학년 에듀테크 미래교육 물품 구입,2023-06-14,890000,(주)아이스크림미디어,에듀테크
2023,양수중학교,1인수의,물품,양수중학교 에듀테크 기자재(아이패드) 구입,2023-06-14,3800000,폭스소프트,에듀테크
2023,성호중학교,1인수의,물품,2023학년도 에듀테크실 비품 구입,2023-06-14,929100,네이버파이낸셜,에듀테크
2023,의정부신곡초등학교,1인수의,용역,2023년 에듀테크 미래교육을 위한 강사비 및 물품 대여비 지급,2023-06-14,7600000,DO메이커,에듀테크
2023,과천고등학교,1인수의,물품,에듀테크 환경정화를 위한 물품 구매,2023-06-14,285500,만안문구센터,에듀테크
2023,공도중학교,1인수의,물품,(원인)에듀테크 공학용 소프트웨어 구입,2023-06-14,302280,매스웍스코리아 유한회사,에듀테크
2023,정발중학교,1인수의,물품,2023 고양형 에듀테크 기반 미래교육 도서 구입,2023-06-14,103680,(주)교보문고,에듀테크
2023,정발중학교,1인수의,물품,고양 에듀테크 교육프로그램 구입,2023-06-14,354200,주식회사 후니테크,에듀테크
2023,장평초등학교,1인수의,물품,2023학년도 장평초 에듀테크 활용 교육 물품 추가 구입,2023-06-14,25000,11번가,에듀테크
2023,고양국제고등학교,1인수의,물품,2023 고양에듀테크교육연구회 연구도서 구입비 지급,2023-06-13,140220,예스이십사(yes24),에듀테크
2023,금암초등학교,1인수의,물품,에듀테크 수업 운영물품 구입,2023-06-13,246500,이베이코리아 지마켓,에듀테크
2023,일산고등학교,1인수의,물품,[전문적학습공동체] 2023학년도 뷰티디자인과 에듀테크 활용 교구 구입,2023-06-13,208950,쿠팡(주),에듀테크
2023,안화고등학교,1인수의,물품,2023학년도 에듀테크 수업 활성화를 위한 교실용 물품(USB멀티충전기 및 케...,2023-06-13,895070,주식회사 지마켓,에듀테크
2023,중산초등학교,1인수의,물품,유치원 2023 5월 에듀테크 미래교육-코딩 프로그램 사용비 지급,2023-06-13,440000,로보키즈,에듀테크
2023,원곡중학교,1인수의,물품,2023학년도 에듀테크 융합수업 물품 추가 구입,2023-06-13,201000,지마켓글로벌 유한책임회사,에듀테크
2023,녹양중학교,1인수의,물품,에듀테크 미래교육 수업을 위한 프로그램 구독 추가 비용 지급,2023-06-13,12070,패들렛,에듀테크
2023,녹양중학교,1인수의,물품,에듀테크 미래교육 수업을 위한 프로그램 구독 비용 지급,2023-06-13,596000,패들렛,에듀테크
2023,서정초등학교,1인수의,물품,[에듀테크 활용]영어 교육과정 운영을 위한 프로그램 구입,2023-06-12,240000,클래스카드,에듀테크
2023,세마초등학교,1인수의,물품,2023학년도 동아리활동(토끼숲에듀테크)부 자료 제작 및 전시행사 물품 구매,2023-06-12,122500,쿠팡(주),에듀테크
2023,오마중학교,1인수의,물품,에듀테크 기반 3학년 미술수업 및 자율동아리 교구 구입비 지급,2023-06-10,66760,MIDJOURNEY,에듀테크
2023,의정부여자고등학교,1인수의,물품,2023 전문적학습공동체(에듀테크를 활용한 수업매체 연구) 운영비 지출,2023-06-09,139800,셀통,에듀테크
2023,당정중학교,1인수의,물품,2023 미래형 교과서 선도학교 운영 관련 에듀테크 구입(워드월),2023-06-09,60190,BC카드사,에듀테크
2023,소하중학교,1인수의,물품,교무부장 네트워크 운영 도서 구입(체육 교사의 좌충우돌 에듀테크 활용 ...,2023-06-09,375300,읽을마음,에듀테크
2023,한산초등학교,1인수의,물품,2023 고양에듀테크 연구회 도서 구입,2023-06-09,117200,yes24,에듀테크
2023,한산초등학교,1인수의,물품,2023 고양 에듀테크 교육연구회 교육 자료 구입,2023-06-09,214800,지마켓,에듀테크
2023,송라중학교,1인수의,물품,2023학년도 전문적학습공동체(에듀테크로 수업을 디자인하다) 도서 구입,2023-06-09,85400,11번가 (카드),에듀테크
2023,광주중학교,1인수의,물품,2023 에듀테크 앱 운영 물품 구입,2023-06-09,177800,"옥션,/지마켓",에듀테크
2023,녹양초등학교,1인수의,물품,"에듀테크미래혁신학교 1,2학년 교재교구 구입",2023-06-09,18000,(주)아이스크림미디어,에듀테크
2023,한산초등학교,1인수의,물품,2023 고양 에듀테크 프로그램 구입,2023-06-09,160220,북크리에이터(BookCreator),에듀테크
2023,당정중학교,1인수의,물품,2023 미래형 교과서 선도학교 운영 관련 에듀테크 구입(띵커벨),2023-06-09,75000,인터넷상거래-(주)아이스크림미디어,에듀테크
2023,백신초등학교,1인수의,물품,2023 에듀테크 수업 관련 물품 신청,2023-06-09,50000,11번가 주식회사,에듀테크
2023,해밀초등학교,1인수의,물품,"2023학년 5,6학년 에듀테크를 활용한 전자악기(디지털 롤업 피아노) 구입",2023-06-09,1202500,주식회사 지마켓,에듀테크
2023,정발중학교,1인수의,물품,[미래] 2023년 고양형 에듀테크 기반 미래교육 운영 공동체 문화 체험비 구입,2023-06-08,136000,주식회사 인터파크,에듀테크
2023,안화중학교,1인수의,물품,미래형교과서 선도학교 에듀테크 프로그램(Class VR라이센스) 구입,2023-06-08,1000000,(주)메타키움,에듀테크
2023,수진중학교,1인수의,용역,"(에듀테크) 과학교과 에듀테크, 소프트웨어 프로그램 이용료 지급",2023-06-08,190560,CHAT GPT,에듀테크
2023,문화초등학교,1인수의,물품,"2023학년도 에듀테크 활용 스마트 미래교육 교구 구입(4,6학년)",2023-06-08,791450,이베이코리아(지마켓,에듀테크
2023,원미초등학교,1인수의,물품,디지털 시민역량 실천학교 운영을 위한 에듀테크 도구 구입,2023-06-08,696930,(주)아이스크림미디어,에듀테크
2023,민락초등학교,1인수의,물품,5학년 에듀테크 운영 물품 구입,2023-06-08,149500,쿠팡(주),에듀테크
2023,송포초등학교,1인수의,물품,[원인] 2023학년도 5학년 에듀테크 재료 구입,2023-06-08,99100,"(주)이베이코리아(지마켓,옥션)",에듀테크
2023,고양백석초등학교,1인수의,물품,영어과 에듀테크 활용 수업을 위한 물품 구입,2023-06-08,10300,(주)이베이코리아(G마켓),에듀테크
2023,녹양초등학교,1인수의,물품,"에듀테크미래혁신학교 1,2학년 교재교구 구입",2023-06-08,402000,(주)아이스크림미디어,에듀테크
2023,능곡고등학교,1인수의,물품,[학교자율과제]에듀테크 기반 신체활동 프로그램 물품 구입,2023-06-08,255900,쿠팡(주),에듀테크
2023,원곡중학교,1인수의,물품,2023학년도 에듀테크 융합수업 물품 구입,2023-06-07,1719800,지마켓글로벌 유한책임회사,에듀테크
2023,당정중학교,1인수의,물품,2023 미래형 교과서 선도학교 운영 관련 에듀테크 구입(패들렛 등 3종),2023-06-07,446360,BC카드사,에듀테크
2023,해밀초등학교,1인수의,물품,"2023학년도 1,2학년 에듀테크 활용 프로그램 운영을 위한 물품 구입",2023-06-07,3600000,마루한사회적협동조합,에듀테크
2023,문화초등학교,1인수의,물품,2023 에듀테크 연구회 도서구입,2023-06-07,364860,(주)알라딘커뮤티케이션,에듀테크
2023,백마초등학교,1인수의,용역,[원인]에듀테크기반 교육운영을 위한 프로그램 구입(패들렛),2023-06-07,99000,padlet,에듀테크
2023,풍동중학교,1인수의,물품,영어과 에듀테크 활용 수업 프로그램 구입비,2023-06-07,349600,wordwall,에듀테크
2023,충의중학교,1인수의,물품,[미래교육]에듀테크기반 교육활동 물품 구입,2023-06-07,32400,주식회사 지마켓,에듀테크
2023,충의중학교,1인수의,물품,[미래교육협력지구-에듀테크미래교육] 미래형 학생모둠활동 지원을 위한...,2023-06-07,111180,예스이십사(주),에듀테크
2023,이충중학교,1인수의,물품,AI맞춤형수업 시범학교 에듀테크 기자재 구입,2023-06-07,2550000,인천지방조달청,에듀테크
2023,민락초등학교,1인수의,물품,5학년 에듀테크 운영 물품 구입,2023-06-07,1194860,쿠팡(주),에듀테크
2023,장평초등학교,1인수의,물품,2023학년도 장평초 에듀테크 활용 교육 물품 구입,2023-06-07,19800,11번가,에듀테크
2023,안산원곡초등학교,1인수의,물품,2023학년도 안산원곡초 에듀테크기반 수업운영 물품 구입,2023-06-07,197670,주식회사 지마켓,에듀테크
2023,장평초등학교,1인수의,물품,2023학년도 장평초 에듀테크 활용 교육 물품 반품 택배비 지급,2023-06-07,5000,11번가,에듀테크
2023,시흥중학교,1인수의,물품,1학년 수학과 에듀테크 퀴즈 상품 구입비 지급,2023-06-06,91000,(주)아성다이소,에듀테크
2023,일산중학교,1인수의,물품,2023 에듀테크 기반 고양형 미래교육 운영 교사 협의회비 지급,2023-06-06,119210,쿠팡,에듀테크
2023,충의중학교,1인수의,물품,<에듀테크 미래교육> 학습활동 교재 및 교구 구입,2023-06-05,359250,주식회사 지마켓,에듀테크
2023,충의중학교,1인수의,물품,[미래교육협력지구-에듀테크미래교육] 인문 '냉정한 논리로 따뜻한 ...,2023-06-05,471240,예스이십사(주),에듀테크
2023,의정부장암초등학교,1인수의,용역,2023 에듀테크미래교육 AI진로교육프로그램 운영비 지급,2023-06-05,3600000,주식회사 드림잡스쿨경인지사,에듀테크
2023,송내중앙중학교,1인수의,물품,사회(역사)과 에듀테크 기반 수업을 위한 물품 구입,2023-06-05,119000,주식회사 지마켓,에듀테크
2023,위례중앙초등학교,1인수의,용역,6학년 에듀테크활용 체험학습 중식비 지급,2023-06-02,927000,신라스테이,에듀테크
2023,서호중학교,1인수의,물품,수업 지원을 위한 에듀테크 도구(퀴즈앤) 구독비 지출,2023-06-02,99000,주식회사 소프트앤,에듀테크
2023,효자고등학교,1인수의,물품,에듀테크 활동 물품(문구류) 구입)(시-에듀테크),2023-06-02,55300,주식회사 지마켓,에듀테크
2023,풍동중학교,1인수의,물품,역사과 에듀테크 활용 수업 프로그램 구입,2023-06-02,180000,(주)아이스크림미디어,에듀테크
2023,충의중학교,1인수의,물품,<에듀테크 미래교육> 온라인 소프트웨어 구입(도덕과),2023-06-02,101520,패들렛,에듀테크
2023,신장중학교,1인수의,물품,(카드) 에듀테크 활용 프로그램 구입비 지급,2023-06-02,19040,padlet,에듀테크
2023,충의중학교,1인수의,물품,<에듀테크 미래교육> 학습활동 교재 및 교구 구입,2023-06-01,155200,테크빌교육(주),에듀테크
2023,성남혜은학교,1인수의,물품,(G2B)에듀테크 기기 교구함 구입,2023-06-01,280000,주식회사 투템디자인,에듀테크
2023,해밀초등학교,1인수의,물품,"2023학년 5, 6학년 에듀테크를 활용한 전자악기(드럼스틱, 롤업피아노) 구입",2023-06-01,1453000,주식회사 지마켓,에듀테크
2023,영천초등학교,1인수의,물품,2023 미래형 교과서 선도학교 에듀테크 활용도구(미리캔버스) 사용료,2023-06-01,2346750,주식회사 미리디,에듀테크
2023,부용고등학교,1인수의,물품,[미래교육협력지구사업] 에듀테크 미래교육 HDMI 연결선 구입(시보조금),2023-06-01,133000,이베이코리아 유한책임회사(지마켓),에듀테크
2023,민락중학교,1인수의,물품,2023 미래형 교과서 선도학교 교사 에듀테크 역량 강화 연수 협의회비(2차),2023-06-01,96000,유우승단팥빵,에듀테크
2023,당정중학교,1인수의,물품,2023 미래형 교과서 선도학교 운영 에듀테크(패들릿),2023-06-01,101300,BC카드사,에듀테크
2023,배곧고등학교,1인수의,물품,예체특수진로과 에듀테크 기반 수업을 위한 물품 구입,2023-06-01,488000,지마켓글로벌 유한책임회사,에듀테크
2023,백신초등학교,1인수의,물품,2023 에듀테크 관련 유료 프로그램 신청,2023-06-01,29700,CHATGPT,에듀테크
2023,해밀초등학교,1인수의,물품,"2023학년 5, 6학년 에듀테크를 활용한 전자악기(드럼스틱) 구입",2023-06-01,140000,주식회사 지마켓,에듀테크
2023,발곡중학교,1인수의,물품,[시보조] 에듀테크 미래혁신학교 띵커벨 추가 구입,2023-05-31,600000,(주)아이스크림미디어,에듀테크
